Country Name,Country Code,Series Name,2023 [YR2023]
Sierra Leone,SLE,GDP (current US$),3809832237
Sierra Leone,SLE,GDP per capita (current US$),433.3741743
Sierra Leone,SLE,Gross domestic savings (% of GDP),-15.0687463
Sierra Leone,SLE,Gross savings (% of GDP),..
Sierra Leone,SLE,Imports of goods and services (% of GDP),67.28020895
Sierra Leone,SLE,"Inflation, GDP deflator (annual %)",36.43429293
Sierra Leone,SLE,Tax revenue (% of GDP),..
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (national estimate)",..
Sierra Leone,SLE,"Life expectancy at birth, total (years)",..
Sierra Leone,SLE,"Interest rate spread (lending rate minus deposit rate, %)",13.9422619
Sierra Leone,SLE,Taxes on exports (% of tax revenue),..
Sierra Leone,SLE,"Taxes on income, profits and capital gains (% of revenue)",..
Sierra Leone,SLE,"Revenue, excluding grants (% of GDP)",..
Sierra Leone,SLE,Social contributions (% of revenue),..
Sierra Leone,SLE,Interest payments (% of revenue),..
Singapore,SGP,Exports of goods and services (current US$),8.73989E+11
Singapore,SGP,Exports of goods and services (% of GDP),174.3001451
Singapore,SGP,GDP (current US$),5.01428E+11
Singapore,SGP,GDP per capita (current US$),84734.25592
Singapore,SGP,Gross domestic savings (% of GDP),58.45804613
Singapore,SGP,Gross savings (% of GDP),40.86718772
Singapore,SGP,Imports of goods and services (% of GDP),136.9401885
Singapore,SGP,"Inflation, GDP deflator (annual %)",-3.069029944
Singapore,SGP,Tax revenue (% of GDP),..
Singapore,SGP,"Unemployment, total (% of total labor force) (national estimate)",3.444
Singapore,SGP,"Life expectancy at birth, total (years)",..
Singapore,SGP,"Interest rate spread (lending rate minus deposit rate, %)",..
Singapore,SGP,Taxes on exports (% of tax revenue),..
Singapore,SGP,"Taxes on income, profits and capital gains (% of revenue)",..
Singapore,SGP,"Revenue, excluding grants (% of GDP)",..
Singapore,SGP,Social contributions (% of revenue),..
Singapore,SGP,Interest payments (% of revenue),..
Sint Maarten (Dutch part),SXM,Exports of goods and services (current US$),..
Sint Maarten (Dutch part),SXM,Exports of goods and services (% of GDP),..
Sint Maarten (Dutch part),SXM,GDP (current US$),1623165683
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),39432.63812
Sint Maarten (Dutch part),SXM,Gross domestic savings (% of GDP),..
Sint Maarten (Dutch part),SXM,Gross savings (% of GDP),..
Sint Maarten (Dutch part),SXM,Imports of goods and services (% of GDP),..
Sint Maarten (Dutch part),SXM,"Inflation, GDP deflator (annual %)",2.127659574
Sint Maarten (Dutch part),SXM,Tax revenue (% of GDP),..
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (national estimate)",..
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",..
Sint Maarten (Dutch part),SXM,"Interest rate spread (lending rate minus deposit rate, %)",..
Sint Maarten (Dutch part),SXM,Taxes on exports (% of tax revenue),..
Sint Maarten (Dutch part),SXM,"Taxes on income, profits and capital gains (% of revenue)",..
Sint Maarten (Dutch part),SXM,"Revenue, excluding grants (% of GDP)",..
Sint Maarten (Dutch part),SXM,Social contributions (% of revenue),..
Sint Maarten (Dutch part),SXM,Interest payments (% of revenue),..
Slovak Republic,SVK,Exports of goods and services (current US$),1.21414E+11
Slovak Republic,SVK,Exports of goods and services (% of GDP),91.43088959
Slovak Republic,SVK,GDP (current US$),1.32794E+11
Slovak Republic,SVK,GDP per capita (current US$),24470.23854
Slovak Republic,SVK,Gross domestic savings (% of GDP),20.95126082
Slovak Republic,SVK,Gross savings (% of GDP),17.58079228
Slovak Republic,SVK,Imports of goods and services (% of GDP),90.09674847
Slovak Republic,SVK,"Inflation, GDP deflator (annual %)",10.13186099
Slovak Republic,SVK,Tax revenue (% of GDP),..
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (national estimate)",5.841
Slovak Republic,SVK,"Life expectancy at birth, total (years)",..
Slovak Republic,SVK,"Interest rate spread (lending rate minus deposit rate, %)",..
Slovak Republic,SVK,Taxes on exports (% of tax revenue),..
Slovak Republic,SVK,"Taxes on income, profits and capital gains (% of revenue)",..
Slovak Republic,SVK,"Revenue, excluding grants (% of GDP)",..
Slovak Republic,SVK,Social contributions (% of revenue),..
Slovak Republic,SVK,Interest payments (% of revenue),..
Slovenia,SVN,Exports of goods and services (current US$),57301457874
Slovenia,SVN,Exports of goods and services (% of GDP),83.999064
Slovenia,SVN,GDP (current US$),68216781411
Slovenia,SVN,GDP per capita (current US$),32163.51142
Slovenia,SVN,Gross domestic savings (% of GDP),27.47198594
Slovenia,SVN,Gross savings (% of GDP),25.0052868
Slovenia,SVN,Imports of goods and services (% of GDP),77.32780207
Slovenia,SVN,"Inflation, GDP deflator (annual %)",8.88245136
Slovenia,SVN,Tax revenue (% of GDP),..
Slovenia,SVN,"Unemployment, total (% of total labor force) (national estimate)",3.652
Slovenia,SVN,"Life expectancy at birth, total (years)",..
Slovenia,SVN,"Interest rate spread (lending rate minus deposit rate, %)",..
Slovenia,SVN,Taxes on exports (% of tax revenue),..
Slovenia,SVN,"Taxes on income, profits and capital gains (% of revenue)",..
Slovenia,SVN,"Revenue, excluding grants (% of GDP)",..
Slovenia,SVN,Social contributions (% of revenue),..
Slovenia,SVN,Interest payments (% of revenue),..
Solomon Islands,SLB,Exports of goods and services (current US$),..
Solomon Islands,SLB,Exports of goods and services (% of GDP),..
Solomon Islands,SLB,GDP (current US$),1631286701
Solomon Islands,SLB,GDP per capita (current US$),2203.179126
Solomon Islands,SLB,Gross domestic savings (% of GDP),..
Solomon Islands,SLB,Gross savings (% of GDP),..
Solomon Islands,SLB,Imports of goods and services (% of GDP),..
Solomon Islands,SLB,"Inflation, GDP deflator (annual %)",3.890406753
Solomon Islands,SLB,Tax revenue (% of GDP),..
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (national estimate)",..
Solomon Islands,SLB,"Life expectancy at birth, total (years)",..
Solomon Islands,SLB,"Interest rate spread (lending rate minus deposit rate, %)",..
Solomon Islands,SLB,Taxes on exports (% of tax revenue),..
Solomon Islands,SLB,"Taxes on income, profits and capital gains (% of revenue)",..
Solomon Islands,SLB,"Revenue, excluding grants (% of GDP)",..
Solomon Islands,SLB,Social contributions (% of revenue),..
Solomon Islands,SLB,Interest payments (% of revenue),..
Somalia,SOM,Exports of goods and services (current US$),2089548840
Somalia,SOM,Exports of goods and services (% of GDP),17.89027912
Somalia,SOM,GDP (current US$),11679800110
Somalia,SOM,GDP per capita (current US$),643.7500288
Somalia,SOM,Gross domestic savings (% of GDP),-33.44642694
Somalia,SOM,Gross savings (% of GDP),..
Somalia,SOM,Imports of goods and services (% of GDP),76.68503986
Somalia,SOM,"Inflation, GDP deflator (annual %)",10.21466912
Somalia,SOM,Tax revenue (% of GDP),..
Somalia,SOM,"Unemployment, total (% of total labor force) (national estimate)",..
Somalia,SOM,"Life expectancy at birth, total (years)",..
Somalia,SOM,"Interest rate spread (lending rate minus deposit rate, %)",..
Somalia,SOM,Taxes on exports (% of tax revenue),..
Somalia,SOM,"Taxes on income, profits and capital gains (% of revenue)",..
Somalia,SOM,"Revenue, excluding grants (% of GDP)",..
Somalia,SOM,Social contributions (% of revenue),..
Somalia,SOM,Interest payments (% of revenue),..
South Africa,ZAF,Exports of goods and services (current US$),1.24755E+11
South Africa,ZAF,Exports of goods and services (% of GDP),33.02311838
South Africa,ZAF,GDP (current US$),3.77782E+11
South Africa,ZAF,GDP per capita (current US$),6253.161613
South Africa,ZAF,Gross domestic savings (% of GDP),15.56301991
South Africa,ZAF,Gross savings (% of GDP),13.62953831
South Africa,ZAF,Imports of goods and services (% of GDP),32.69933806
South Africa,ZAF,"Inflation, GDP deflator (annual %)",4.524763557
South Africa,ZAF,Tax revenue (% of GDP),..
South Africa,ZAF,"Unemployment, total (% of total labor force) (national estimate)",32.098
South Africa,ZAF,"Life expectancy at birth, total (years)",..
South Africa,ZAF,"Interest rate spread (lending rate minus deposit rate, %)",4.868333333
South Africa,ZAF,Taxes on exports (% of tax revenue),..
South Africa,ZAF,"Taxes on income, profits and capital gains (% of revenue)",..
South Africa,ZAF,"Revenue, excluding grants (% of GDP)",..
South Africa,ZAF,Social contributions (% of revenue),..
South Africa,ZAF,Interest payments (% of revenue),..
South Sudan,SSD,Exports of goods and services (current US$),..
South Sudan,SSD,Exports of goods and services (% of GDP),..
South Sudan,SSD,GDP (current US$),..
South Sudan,SSD,GDP per capita (current US$),..
South Sudan,SSD,Gross domestic savings (% of GDP),..
South Sudan,SSD,Gross savings (% of GDP),..
South Sudan,SSD,Imports of goods and services (% of GDP),..
South Sudan,SSD,"Inflation, GDP deflator (annual %)",..
South Sudan,SSD,Tax revenue (% of GDP),..
South Sudan,SSD,"Unemployment, total (% of total labor force) (national estimate)",..
South Sudan,SSD,"Life expectancy at birth, total (years)",..
South Sudan,SSD,"Interest rate spread (lending rate minus deposit rate, %)",16.23394852
South Sudan,SSD,Taxes on exports (% of tax revenue),..
South Sudan,SSD,"Taxes on income, profits and capital gains (% of revenue)",..
South Sudan,SSD,"Revenue, excluding grants (% of GDP)",..
South Sudan,SSD,Social contributions (% of revenue),..
South Sudan,SSD,Interest payments (% of revenue),..
Spain,ESP,Exports of goods and services (current US$),6.15775E+11
Spain,ESP,Exports of goods and services (% of GDP),38.95596725
Spain,ESP,GDP (current US$),1.58069E+12
Spain,ESP,GDP per capita (current US$),32676.98371
Spain,ESP,Gross domestic savings (% of GDP),24.43386605
Spain,ESP,Gross savings (% of GDP),22.85969546
Spain,ESP,Imports of goods and services (% of GDP),34.83246676
Spain,ESP,"Inflation, GDP deflator (annual %)",5.927784932
Spain,ESP,Tax revenue (% of GDP),..
Spain,ESP,"Unemployment, total (% of total labor force) (national estimate)",12.179
Spain,ESP,"Life expectancy at birth, total (years)",..
Spain,ESP,"Interest rate spread (lending rate minus deposit rate, %)",..
Spain,ESP,Taxes on exports (% of tax revenue),..
Spain,ESP,"Taxes on income, profits and capital gains (% of revenue)",..
Spain,ESP,"Revenue, excluding grants (% of GDP)",..
Spain,ESP,Social contributions (% of revenue),..
Spain,ESP,Interest payments (% of revenue),..
Sri Lanka,LKA,Exports of goods and services (current US$),17202069043
Sri Lanka,LKA,Exports of goods and services (% of GDP),20.39202142
Sri Lanka,LKA,GDP (current US$),84356860421
Sri Lanka,LKA,GDP per capita (current US$),3827.964806
Sri Lanka,LKA,Gross domestic savings (% of GDP),23.80794062
Sri Lanka,LKA,Gross savings (% of GDP),27.22818201
Sri Lanka,LKA,Imports of goods and services (% of GDP),21.88569865
Sri Lanka,LKA,"Inflation, GDP deflator (annual %)",17.51919173
Sri Lanka,LKA,Tax revenue (% of GDP),..
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (national estimate)",..
Sri Lanka,LKA,"Life expectancy at birth, total (years)",..
Sri Lanka,LKA,"Interest rate spread (lending rate minus deposit rate, %)",..
Sri Lanka,LKA,Taxes on exports (% of tax revenue),..
Sri Lanka,LKA,"Taxes on income, profits and capital gains (% of revenue)",..
Sri Lanka,LKA,"Revenue, excluding grants (% of GDP)",..
Sri Lanka,LKA,Social contributions (% of revenue),..
Sri Lanka,LKA,Interest payments (% of revenue),..
St. Kitts and Nevis,KNA,Exports of goods and services (current US$),..
St. Kitts and Nevis,KNA,Exports of goods and services (% of GDP),..
St. Kitts and Nevis,KNA,GDP (current US$),1077033111
St. Kitts and Nevis,KNA,GDP per capita (current US$),22553.30565
St. Kitts and Nevis,KNA,Gross domestic savings (% of GDP),..
St. Kitts and Nevis,KNA,Gross savings (% of GDP),..
St. Kitts and Nevis,KNA,Imports of goods and services (% of GDP),..
St. Kitts and Nevis,KNA,"Inflation, GDP deflator (annual %)",6.10076778
St. Kitts and Nevis,KNA,Tax revenue (% of GDP),..
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (national estimate)",..
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",..
St. Kitts and Nevis,KNA,"Interest rate spread (lending rate minus deposit rate, %)",4.6678865
St. Kitts and Nevis,KNA,Taxes on exports (% of tax revenue),..
St. Kitts and Nevis,KNA,"Taxes on income, profits and capital gains (% of revenue)",..
St. Kitts and Nevis,KNA,"Revenue, excluding grants (% of GDP)",..
St. Kitts and Nevis,KNA,Social contributions (% of revenue),..
St. Kitts and Nevis,KNA,Interest payments (% of revenue),..
St. Lucia,LCA,Exports of goods and services (current US$),..
St. Lucia,LCA,Exports of goods and services (% of GDP),..
St. Lucia,LCA,GDP (current US$),2519925939
St. Lucia,LCA,GDP per capita (current US$),13980.09408
St. Lucia,LCA,Gross domestic savings (% of GDP),..
St. Lucia,LCA,Gross savings (% of GDP),..
St. Lucia,LCA,Imports of goods and services (% of GDP),..
St. Lucia,LCA,"Inflation, GDP deflator (annual %)",4.19512509
St. Lucia,LCA,Tax revenue (% of GDP),..
St. Lucia,LCA,"Unemployment, total (% of total labor force) (national estimate)",..
St. Lucia,LCA,"Life expectancy at birth, total (years)",..
St. Lucia,LCA,"Interest rate spread (lending rate minus deposit rate, %)",5.17315975
St. Lucia,LCA,Taxes on exports (% of tax revenue),..
St. Lucia,LCA,"Taxes on income, profits and capital gains (% of revenue)",..
St. Lucia,LCA,"Revenue, excluding grants (% of GDP)",..
St. Lucia,LCA,Social contributions (% of revenue),..
St. Lucia,LCA,Interest payments (% of revenue),..
St. Martin (French part),MAF,Exports of goods and services (current US$),..
St. Martin (French part),MAF,Exports of goods and services (% of GDP),..
St. Martin (French part),MAF,GDP (current US$),..
St. Martin (French part),MAF,GDP per capita (current US$),..
St. Martin (French part),MAF,Gross domestic savings (% of GDP),..
St. Martin (French part),MAF,Gross savings (% of GDP),..
St. Martin (French part),MAF,Imports of goods and services (% of GDP),..
St. Martin (French part),MAF,"Inflation, GDP deflator (annual %)",..
St. Martin (French part),MAF,Tax revenue (% of GDP),..
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (national estimate)",..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",..
St. Martin (French part),MAF,"Interest rate spread (lending rate minus deposit rate, %)",..
St. Martin (French part),MAF,Taxes on exports (% of tax revenue),..
St. Martin (French part),MAF,"Taxes on income, profits and capital gains (% of revenue)",..
St. Martin (French part),MAF,"Revenue, excluding grants (% of GDP)",..
St. Martin (French part),MAF,Social contributions (% of revenue),..
St. Martin (French part),MAF,Interest payments (% of revenue),..
St. Vincent and the Grenadines,VCT,Exports of goods and services (current US$),..
St. Vincent and the Grenadines,VCT,Exports of goods and services (% of GDP),..
St. Vincent and the Grenadines,VCT,GDP (current US$),1065962963
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),10279.49394
St. Vincent and the Grenadines,VCT,Gross domestic savings (% of GDP),..
St. Vincent and the Grenadines,VCT,Gross savings (% of GDP),..
St. Vincent and the Grenadines,VCT,Imports of goods and services (% of GDP),..
St. Vincent and the Grenadines,VCT,"Inflation, GDP deflator (annual %)",4.033144145
